Tweet,Timestamp,Processed Tweet,polarity,subjectivity,label
"Farmers, Please Go home!
Take a Break, come back later and continue with your protest peacefully!
God bless India..… https://t.co/j16mKlRigC",2021-01-27 16:16:22,farmer please go home take break come back later continue protest peacefully god bless india,0.08333333333333333,0.16666666666666666,1.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:15:36,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @TheQuint: Clashes between police and protestors, suspension of internet, death of a farmer — here's a timeline of events that unfolded…",2021-01-27 16:15:34,clash police protestors suspension internet death farmer here timeline event unfolded,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:15:20,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:15:04,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:14:36,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @BloggedbySP: Just to malign farmers protest, BJP maligned India's image on Republic Day. These sanghis can go to any extent. 

#Boycott…",2021-01-27 16:14:34,malign farmer protest bjp maligned india image republic day sanghis go extent,0.0,0.0,0.0
"RT @SimranRoohi: Did you know this is currently happening? 
Today almost 200,000 (yes estimated 200K!) tractors from villages in Punjab, Ha…",2021-01-27 16:14:10,know currently happening today almost yes estimated k tractor village punjab ha,0.0,0.4,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:13:47,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 16:13:46,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @ManandepSingh: Indian flag was replaced with Khalistan flag atop Red Fort during farmers' protest.
 #FarmersProtest #IndianRepublicBlac…",2021-01-27 16:13:02,indian flag replaced khalistan flag atop red fort farmer protest,0.0,0.0,0.0
"RT @BloggedbySP: Just to malign farmers protest, BJP maligned India's image on Republic Day. These sanghis can go to any extent. 

#Boycott…",2021-01-27 16:13:01,malign farmer protest bjp maligned india image republic day sanghis go extent,0.0,0.0,0.0
"RT @dranupmodgil: Responsible for
1.  Delhi riots - When US President was visiting India.
2. More than 150 deaths during Farmers protest an…",2021-01-27 16:12:37,responsible delhi riot - u president visiting india death farmer protest,0.2,0.55,1.0
"Just to malign farmers protest, BJP maligned India's image on Republic Day. These sanghis can go to any extent.… https://t.co/1AdXT0OqF1",2021-01-27 16:12:25,malign farmer protest bjp maligned india image republic day sanghis go extent,0.0,0.0,0.0
"RT @ANINewsUP: Police barricading being removed from Chilla Border. 

Thakur Bhanu Pratap Singh, president of Bharatiya Kisan Union (Bhanu)…",2021-01-27 16:12:06,police barricading removed chilla border thakur bhanu pratap singh president bharatiya kisan union bhanu,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:12:05,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 16:12:03,farmer protest,0.0,0.0,0.0
"RT @NewsMobileIndia: Farmers’ Protest #LIVE Updates: Police FIRs Name Rakesh Tikait, Yogendra Yadav, 200 Protesters Detained 

#FarmersProt…",2021-01-27 16:11:57,farmer protest update police fir name rakesh tikait yogendra yadav protester detained,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 16:11:53,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @IndianExpress: Farmers reach ITO; police starts tear gas firing, lathicharge
 #FarmersProtests 
LIVE updates here: https://t.co/wgcdN4F…",2021-01-27 16:11:47,farmer reach ito police start tear gas firing lathicharge live update,0.13636363636363635,0.5,1.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:11:33,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
RT @ZeeNewsEnglish: #WATCH: Farmers seen taking off their tents at the Chilla border following the announcement of Thakur Bhanu Pratap Sing…,2021-01-27 16:11:06,farmer seen taking tent chilla border following announcement thakur bhanu pratap sing,0.0,0.1,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 16:11:00,farmer protest,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:10:59,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:10:15,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:10:12,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:10:02,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:09:47,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
RT @ZeeNewsEnglish: #FarmersProtest LIVE Updates: Farmers leaders were also involved in the violence that broke out during the #TractorRall…,2021-01-27 16:09:21,live update farmer leader also involved violence broke,0.13636363636363635,0.5,1.0
"RT @dna: Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah

#FarmersProtests #LalQui…",2021-01-27 16:09:19,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"Farmers protest: BJP MLA demands hanging of leaders involved in January 26 violence, writes to Amit Shah… https://t.co/MfzH64yoix",2021-01-27 16:08:47,farmer protest bjp mla demand hanging leader involved january violence writes amit shah,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:08:13,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:08:11,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @nsui: KSU activists held the protest across the state in support of farmers against the Black Farm Bills passed by Modi Government. 
We…",2021-01-27 16:08:09,ksu activist held protest across state support farmer black farm bill passed modi government,-0.16666666666666666,0.43333333333333335,-1.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:07:55,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:06:34,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 16:06:20,farmer protest,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 16:06:04,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 16:06:00,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 16:05:12,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @TheCryptoKuber: @ChhabraKulpreet All farmers are a leader in this protest so if police files FIR and put current farmer's leaders in th…,2021-01-27 16:03:43,farmer leader protest police file fir put current farmer leader,0.0,0.4,0.0
"RT @VinayDokania: Chronology

Bjp planted its goon Deep Sidhu in the farmers protest

Deep Sidhu sabotaged #FarmersProtest by raising Khali…",2021-01-27 16:03:41,chronology bjp planted goon deep sidhu farmer protest deep sidhu sabotaged raising khali,0.0,0.4,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:03:03,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"RT @nsui: KSU activists held the protest across the state in support of farmers against the Black Farm Bills passed by Modi Government. 
We…",2021-01-27 16:02:40,ksu activist held protest across state support farmer black farm bill passed modi government,-0.16666666666666666,0.43333333333333335,-1.0
"RT @dranupmodgil: Responsible for
1.  Delhi riots - When US President was visiting India.
2. More than 150 deaths during Farmers protest an…",2021-01-27 16:02:35,responsible delhi riot - u president visiting india death farmer protest,0.2,0.55,1.0
"RT @SimranRoohi: Did you know this is currently happening? 
Today almost 200,000 (yes estimated 200K!) tractors from villages in Punjab, Ha…",2021-01-27 16:02:30,know currently happening today almost yes estimated k tractor village punjab ha,0.0,0.4,0.0
"Responsible for
1.  Delhi riots - When US President was visiting India.
2. More than 150 deaths during Farmers prot… https://t.co/hTVs4esi91",2021-01-27 16:02:00,responsible delhi riot - u president visiting india death farmer prot,0.2,0.55,1.0
"RT @RajveerKhalar: It’s crucial timeframe, we all need to be even more vigilant of any miscreant who try to polish farmers protest in diffe…",2021-01-27 16:01:50,crucial timeframe need even vigilant miscreant try polish farmer protest diffe,0.0,1.0,0.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 16:00:51,farmer protest,0.0,0.0,0.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 16:00:21,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
"Is it a death of farmers protest? Is it Central governments win? 
#FarmersProtest #Violence #tractorParade… https://t.co/P1YEixiJyd",2021-01-27 16:00:06,death farmer protest central government win,0.4,0.325,1.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 16:00:03,farmer protest,0.0,0.0,0.0
"RT @nsui: KSU activists held the protest across the state in support of farmers against the Black Farm Bills passed by Modi Government. 
We…",2021-01-27 15:58:28,ksu activist held protest across state support farmer black farm bill passed modi government,-0.16666666666666666,0.43333333333333335,-1.0
RT @ZeeNewsEnglish: #FarmersProtest LIVE Updates: Farmers leaders were also involved in the violence that broke out during the #TractorRall…,2021-01-27 15:57:55,live update farmer leader also involved violence broke,0.13636363636363635,0.5,1.0
RT @satishacharya: Farmers protest! #FarmersProtest #RedFort https://t.co/NAn2Rm6SxH,2021-01-27 15:57:32,farmer protest,0.0,0.0,0.0
"RT @Mittaloak: .@narendramodi 
ANTI FARMERS LAWS MUST BE REPEALED! 
https://t.co/8XFfBC4RYT 
@Kisanektamorcha @landislife @oak_institute @M…",2021-01-27 15:57:13,anti farmer law must repealed,0.0,0.0,0.0
"RT @nsui: KSU activists held the protest across the state in support of farmers against the Black Farm Bills passed by Modi Government. 
We…",2021-01-27 15:56:41,ksu activist held protest across state support farmer black farm bill passed modi government,-0.16666666666666666,0.43333333333333335,-1.0
"RT @ANINewsUP: #WATCH: Some farmers seen taking off their tents at Chilla border following announcement of Thakur Bhanu Pratap Singh, presi…",2021-01-27 15:56:13,farmer seen taking tent chilla border following announcement thakur bhanu pratap singh presi,0.0,0.1,0.0
